route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"60-66-d12-1","y102v","14203.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14204.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14205.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14206.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14207.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14208.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14209.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14210.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14211.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14212.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14213.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14214.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14215.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14216.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14217.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14218.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14219.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14220.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14221.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14222.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14223.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14224.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14225.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14226.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14227.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14228.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14229.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14230.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14231.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14232.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14233.y102v.60-66-d12-1.305.I","60-66-d12-1.305.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14234.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14235.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14236.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14237.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14238.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14239.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14240.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14241.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14242.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14243.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14244.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14257.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14258.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14259.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102v","14260.y102v.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102v","14261.y102v.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19006.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19016.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19017.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19020.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19021.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19022.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19025.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19026.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19027.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19028.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19031.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19032.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19038.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19039.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19040.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19041.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19042.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19043.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19044.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19045.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19052.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19057.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19058.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19065.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19066.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19067.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19070.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19071.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19074.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19075.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19076.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19077.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19084.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19085.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19092.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19093.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19096.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19097.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19106.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19107.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19110.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19111.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19115.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19116.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19117.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19118.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19119.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19126.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19127.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19132.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19133.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19136.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19137.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19138.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19139.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19140.y102u.60-66-d12-1.305.I","60-66-d12-1.305.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19141.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19148.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19149.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19150.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19151.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19152.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19153.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19154.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","19162.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","19163.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","21512.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","21513.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","21518.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","21519.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102u","21522.y102u.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102u","21523.y102u.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9739.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9749.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9750.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9753.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9754.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9755.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9758.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9759.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9760.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9761.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9764.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9765.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9771.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9772.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9773.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9774.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9775.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9776.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9777.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9778.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9785.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9790.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9791.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9798.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9799.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9800.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9803.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9804.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9807.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9808.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9809.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9810.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9817.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9818.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9825.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9826.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9829.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9830.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9839.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9840.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9843.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9844.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9848.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9849.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9850.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9851.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9852.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9859.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9860.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9865.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9866.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9869.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9870.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9871.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9872.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9873.y102w.60-66-d12-1.305.I","60-66-d12-1.305.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9874.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9881.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9882.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9883.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9884.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9885.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9886.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9887.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66-d12-1","y102w","9895.y102w.60-66-d12-1.303.O","60-66-d12-1.303.O","Merrion Square South - Kingsbury Estate","0"
"60-66-d12-1","y102w","9896.y102w.60-66-d12-1.304.I","60-66-d12-1.304.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66E-b12-1","1","3332.1.60-66E-b12-1.274.O","60-66E-b12-1.274.O","Merrion Square South - Kingsbury Estate","0"
"60-66E-b12-1","1","3333.1.60-66E-b12-1.275.I","60-66E-b12-1.275.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66E-b12-1","1","3334.1.60-66E-b12-1.274.O","60-66E-b12-1.274.O","Merrion Square South - Kingsbury Estate","0"
"60-66E-b12-1","1","3335.1.60-66E-b12-1.275.I","60-66E-b12-1.275.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66E-b12-1","1","3401.1.60-66E-b12-1.275.I","60-66E-b12-1.275.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66E-b12-1","1","3402.1.60-66E-b12-1.274.O","60-66E-b12-1.274.O","Merrion Square South - Kingsbury Estate","0"
"60-66E-b12-1","1","3403.1.60-66E-b12-1.275.I","60-66E-b12-1.275.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66E-b12-1","1","3404.1.60-66E-b12-1.274.O","60-66E-b12-1.274.O","Merrion Square South - Kingsbury Estate","0"
