,datetime,rain,temp,pressure,humidity,wind_speed,wind_dir,sun,visibility,cloud_height,cloud_cover
246805,2018-02-26 13:00:00,0.0,2.1,4.4,4,13,110,0.0,40000,30,7
246806,2018-02-26 14:00:00,0.0,2.0,4.4,4,14,90,0.0,40000,32,7
246807,2018-02-26 15:00:00,0.0,1.6,4.2,4,13,90,0.0,40000,35,7
246808,2018-02-26 16:00:00,0.0,1.7,4.0,4,13,90,0.0,40000,35,7
246809,2018-02-26 17:00:00,0.0,1.6,4.0,4,13,90,0.0,40000,35,7
246810,2018-02-26 18:00:00,0.0,1.2,3.6,3,12,90,0.0,30000,35,7
246811,2018-02-26 19:00:00,0.0,1.2,3.7,3,11,90,0.0,30000,40,7
246812,2018-02-26 20:00:00,0.0,1.2,4.3,4,11,90,0.0,25000,35,7
246813,2018-02-26 21:00:00,0.0,1.9,3.6,3,12,80,0.0,25000,35,7
246814,2018-02-26 22:00:00,0.0,1.5,3.4,3,14,80,0.0,25000,40,7
246815,2018-02-26 23:00:00,0.0,1.4,3.6,3,14,90,0.0,25000,40,7
246816,2018-02-27 00:00:00,0.0,0.9,3.6,3,12,90,0.0,25000,40,7
246817,2018-02-27 01:00:00,0.0,0.8,3.5,3,10,80,0.0,25000,40,7
246818,2018-02-27 02:00:00,0.0,0.9,3.7,3,10,90,0.0,25000,40,7
246819,2018-02-27 03:00:00,0.0,0.6,3.9,3,9,90,0.0,25000,40,7
246820,2018-02-27 04:00:00,0.0,0.4,4.0,4,7,50,0.0,25000,36,7
246821,2018-02-27 05:00:00,0.0,0.2,4.0,4,6,30,0.0,25000,34,7
246822,2018-02-27 06:00:00,0.0,-1.7,4.0,4,6,360,0.0,25000,60,7
246823,2018-02-27 07:00:00,0.0,-1.4,4.1,4,9,340,0.0,35000,60,7
246824,2018-02-27 08:00:00,0.0,-1.0,3.9,3,9,350,0.0,40000,130,7
246825,2018-02-27 09:00:00,0.0,-0.9,4.5,4,10,350,0.0,3000,40,8
246826,2018-02-27 10:00:00,0.0,0.6,4.8,4,11,350,0.1,20000,30,7
246827,2018-02-27 11:00:00,0.0,3.0,5.1,5,13,360,0.2,20000,100,6
246828,2018-02-27 12:00:00,0.0,2.4,5.6,5,15,360,0.0,15000,40,7
246829,2018-02-27 13:00:00,0.0,3.1,5.1,5,20,40,0.6,20000,40,7
246830,2018-02-27 14:00:00,0.0,3.3,5.2,5,21,60,0.7,30000,40,6
246831,2018-02-27 15:00:00,0.0,2.3,5.0,5,21,60,0.6,40000,24,5
246832,2018-02-27 16:00:00,0.0,2.4,4.4,4,20,80,0.5,40000,24,5
246833,2018-02-27 17:00:00,0.0,2.2,4.5,4,15,70,0.2,20000,24,7
246834,2018-02-27 18:00:00,0.0,0.0,5.2,5,13,60,0.0,2500,18,7
246835,2018-02-27 19:00:00,0.0,-1.0,5.3,5,11,40,0.0,18000,18,7
246836,2018-02-27 20:00:00,0.0,0.5,3.9,3,14,70,0.0,20000,40,7
246837,2018-02-27 21:00:00,0.0,-0.3,4.4,4,14,70,0.0,20000,40,7
246838,2018-02-27 22:00:00,0.0,-1.6,5.1,5,15,40,0.0,7000,90,7
246839,2018-02-27 23:00:00,0.8,-1.9,5.0,5,12,80,0.0,9000,8,7
246840,2018-02-28 00:00:00,0.0,-0.5,4.4,4,7,60,0.0,14000,24,7
246841,2018-02-28 01:00:00,0.0,-0.7,4.2,4,14,50,0.0,20000,21,7
246842,2018-02-28 02:00:00,0.0,-2.0,4.8,4,13,80,0.0,3800,50,7
246843,2018-02-28 03:00:00,0.1,-2.0,4.9,4,13,80,0.0,7000,25,7
246844,2018-02-28 04:00:00,2.2,-2.4,5.1,5,14,80,0.0,600,2,8
246845,2018-02-28 05:00:00,0.8,-3.1,4.6,4,16,90,0.0,4000,9,7
246846,2018-02-28 06:00:00,0.0,-2.1,3.9,3,17,100,0.0,7000,34,7
246847,2018-02-28 07:00:00,0.0,-2.2,3.2,3,19,90,0.0,14000,40,7
246848,2018-02-28 08:00:00,0.0,-2.1,3.1,3,18,70,0.0,11000,40,7
246849,2018-02-28 09:00:00,0.0,-2.2,3.8,3,18,70,0.0,2500,40,7
246850,2018-02-28 10:00:00,0.8,-2.1,3.7,3,18,70,0.0,2500,14,7
246851,2018-02-28 11:00:00,0.0,-1.6,4.0,4,18,110,0.1,2500,15,7
246852,2018-02-28 12:00:00,0.0,-2.5,4.3,4,17,100,0.1,5000,15,7
246853,2018-02-28 13:00:00,0.0,-1.2,3.8,3,20,100,0.5,16000,50,6
246854,2018-02-28 14:00:00,0.0,-1.4,3.7,3,21,100,0.5,20000,26,7
246855,2018-02-28 15:00:00,0.0,-0.6,3.3,3,20,100,0.2,20000,26,7
246856,2018-02-28 16:00:00,0.0,-2.6,4.6,4,21,90,0.0,4500,16,7
246857,2018-02-28 17:00:00,0.0,-1.5,3.7,3,20,100,0.0,9000,16,7
246858,2018-02-28 18:00:00,0.8,-3.5,4.4,4,22,90,0.0,3000,16,8
246859,2018-02-28 19:00:00,0.8,-3.4,4.4,4,22,80,0.0,8000,16,8
246860,2018-02-28 20:00:00,0.0,-3.8,4.6,4,21,100,0.0,2500,15,8
246861,2018-02-28 21:00:00,1.5,-4.5,4.0,4,22,100,0.0,9000,26,7
246862,2018-02-28 22:00:00,0.0,-4.5,4.2,4,21,90,0.0,4000,32,7
246863,2018-02-28 23:00:00,0.0,-4.3,4.2,4,20,90,0.0,12000,40,7
246864,2018-03-01 00:00:00,1.5,-4.8,4.2,4,22,70,0.0,8000,35,8
246865,2018-03-01 01:00:00,0.0,-4.8,4.2,4,21,90,0.0,6000,35,8
246866,2018-03-01 02:00:00,1.5,-4.4,4.4,4,24,90,0.0,4000,15,8
246867,2018-03-01 03:00:00,0.8,-4.8,4.3,4,20,100,0.0,4000,22,7
246868,2018-03-01 04:00:00,1.5,-4.4,4.4,4,19,100,0.0,2500,22,7
246869,2018-03-01 05:00:00,1.5,-4.7,4.3,4,20,90,0.0,1500,22,7
246870,2018-03-01 06:00:00,1.5,-4.6,3.9,3,25,90,0.0,12000,22,7
246871,2018-03-01 07:00:00,0.8,-3.9,4.1,4,25,80,0.0,1500,22,7
246872,2018-03-01 08:00:00,0.8,-3.5,4.0,4,25,80,0.0,8000,22,8
246873,2018-03-01 09:00:00,1.5,-3.0,4.1,4,26,80,0.0,5000,22,8
246874,2018-03-01 10:00:00,0.8,-2.5,4.3,4,26,80,0.0,800,20,8
246875,2018-03-01 11:00:00,0.0,-2.2,4.6,4,26,90,0.0,700,22,8
246876,2018-03-01 12:00:00,0.0,-2.2,4.8,4,26,80,0.0,600,14,8
246877,2018-03-01 13:00:00,0.0,-2.1,5.0,5,25,80,0.0,700,9,8
246878,2018-03-01 14:00:00,0.0,-2.2,5.0,5,26,80,0.0,700,8,8
246879,2018-03-01 15:00:00,0.0,-1.7,4.9,4,28,80,0.0,700,18,8
246880,2018-03-01 16:00:00,0.0,-0.9,4.4,4,29,80,0.0,4000,20,8
246881,2018-03-01 17:00:00,0.0,-0.9,4.5,4,29,80,0.0,7000,20,8
246882,2018-03-01 18:00:00,0.0,-0.7,4.5,4,29,80,0.0,4000,18,8
246883,2018-03-01 19:00:00,0.0,-1.2,5.0,5,30,80,0.0,3000,18,8
246884,2018-03-01 20:00:00,0.0,-1.4,5.4,5,29,80,0.0,2500,10,8
246885,2018-03-01 21:00:00,0.0,-1.3,5.6,5,29,80,0.0,2500,9,8
246886,2018-03-01 22:00:00,0.0,-1.1,5.6,5,29,80,0.0,2000,18,8
246887,2018-03-01 23:00:00,0.0,-1.1,5.6,5,29,70,0.0,1500,6,8
246888,2018-03-02 00:00:00,1.5,-0.8,5.8,5,30,80,0.0,1200,5,8
246889,2018-03-02 01:00:00,0.0,-0.6,5.8,5,29,80,0.0,1500,5,8
246890,2018-03-02 02:00:00,0.8,-0.7,5.8,5,31,80,0.0,1200,5,8
246891,2018-03-02 03:00:00,0.0,-0.7,5.8,5,31,80,0.0,1200,5,8
246892,2018-03-02 04:00:00,0.0,-0.7,5.8,5,31,80,0.0,3500,10,8
246893,2018-03-02 05:00:00,0.0,-0.9,5.7,5,33,80,0.0,4000,12,8
246894,2018-03-02 06:00:00,0.0,-1.0,5.7,5,29,80,0.0,5000,14,8
246895,2018-03-02 07:00:00,0.0,-1.0,5.6,5,31,80,0.0,8000,14,7
246896,2018-03-02 08:00:00,0.0,-0.9,5.6,5,32,80,0.0,5000,14,8
246897,2018-03-02 09:00:00,0.0,-1.1,5.6,5,31,80,0.0,7000,22,8
246898,2018-03-02 10:00:00,0.0,-0.7,5.8,5,30,80,0.0,5000,22,8
246899,2018-03-02 11:00:00,0.0,-0.6,5.8,5,30,80,0.0,5000,22,8
246900,2018-03-02 12:00:00,0.0,-0.6,5.8,5,29,80,0.0,4000,22,8
246901,2018-03-02 13:00:00,0.0,-0.3,5.7,5,29,70,0.0,5000,22,8
246902,2018-03-02 14:00:00,0.0,-0.3,5.9,5,29,80,0.0,2000,19,8
246903,2018-03-02 15:00:00,0.0,-0.3,5.9,5,27,80,0.0,2000,17,8
246904,2018-03-02 16:00:00,0.0,-0.6,5.8,5,26,80,0.0,900,12,8
246905,2018-03-02 17:00:00,0.8,-0.5,5.9,5,27,80,0.0,700,4,8
246906,2018-03-02 18:00:00,0.8,-0.6,5.8,5,26,80,0.0,700,4,8
246907,2018-03-02 19:00:00,0.8,-0.6,5.8,5,27,80,0.0,600,4,8
246908,2018-03-02 20:00:00,0.8,-0.8,5.8,5,27,90,0.0,600,5,8
246909,2018-03-02 21:00:00,0.8,-0.6,5.8,5,28,90,0.0,600,5,8
246910,2018-03-02 22:00:00,0.0,-0.5,5.9,5,23,90,0.0,600,5,8
246911,2018-03-02 23:00:00,0.8,-0.8,5.8,5,24,90,0.0,2000,7,8
246912,2018-03-03 00:00:00,0.0,-0.7,5.8,5,23,100,0.0,1500,8,8
246913,2018-03-03 01:00:00,1.0,-0.8,5.8,5,23,90,0.0,3000,8,8
246914,2018-03-03 02:00:00,0.0,-0.6,5.7,5,22,90,0.0,7000,12,8
246915,2018-03-03 03:00:00,0.0,-0.3,5.9,5,20,90,0.0,11000,12,8
246916,2018-03-03 04:00:00,0.0,-0.2,5.9,5,20,90,0.0,7000,12,8
246917,2018-03-03 05:00:00,0.0,0.0,5.9,5,20,80,0.0,11000,10,8
246918,2018-03-03 06:00:00,0.0,0.1,6.0,6,21,80,0.0,8000,10,8
246919,2018-03-03 07:00:00,0.0,0.3,6.0,6,22,80,0.0,7000,10,8
246920,2018-03-03 08:00:00,0.0,0.3,5.9,5,23,80,0.0,6000,12,8
246921,2018-03-03 09:00:00,0.0,0.3,6.0,6,23,80,0.0,6000,12,8
246922,2018-03-03 10:00:00,0.1,0.6,6.1,6,21,80,0.0,4500,10,8
246923,2018-03-03 11:00:00,0.0,0.6,6.0,6,21,80,0.0,3500,10,8
246924,2018-03-03 12:00:00,0.0,0.7,6.2,6,18,90,0.0,3500,11,8
246925,2018-03-03 13:00:00,0.0,1.0,6.2,6,16,90,0.0,3800,10,8
246926,2018-03-03 14:00:00,0.0,1.5,6.2,6,15,80,0.0,4000,12,7
246927,2018-03-03 15:00:00,0.0,1.7,6.3,6,16,80,0.0,6000,9,8
246928,2018-03-03 16:00:00,0.0,2.2,6.4,6,15,90,0.0,6000,8,8
246929,2018-03-03 17:00:00,0.0,1.9,6.2,6,18,90,0.0,6000,10,8
246930,2018-03-03 18:00:00,0.0,1.9,6.1,6,19,80,0.0,6000,10,8
246931,2018-03-03 19:00:00,0.0,1.8,6.2,6,18,80,0.0,8000,9,8
246932,2018-03-03 20:00:00,0.0,1.8,6.3,6,17,90,0.0,8000,9,8
246933,2018-03-03 21:00:00,0.0,1.8,6.3,6,19,90,0.0,8000,13,8
246934,2018-03-03 22:00:00,0.0,1.9,6.2,6,19,90,0.0,8000,9,8
246935,2018-03-03 23:00:00,0.0,1.7,6.1,6,18,100,0.0,8000,9,8
246936,2018-03-04 00:00:00,0.0,1.7,6.3,6,17,90,0.0,6000,10,8
246937,2018-03-04 01:00:00,0.4,1.2,6.3,6,16,90,0.0,4000,7,8
246938,2018-03-04 02:00:00,0.6,1.0,6.3,6,15,90,0.0,4000,7,8
246939,2018-03-04 03:00:00,0.6,1.4,6.4,6,15,90,0.0,5000,7,8
246940,2018-03-04 04:00:00,0.2,1.5,6.4,6,13,90,0.0,5000,8,8
246941,2018-03-04 05:00:00,0.0,1.7,6.4,6,12,90,0.0,5000,11,8
246942,2018-03-04 06:00:00,0.0,1.9,6.2,6,12,80,0.0,6000,10,8
246943,2018-03-04 07:00:00,0.0,2.1,6.3,6,11,80,0.0,5000,9,8
246944,2018-03-04 08:00:00,0.0,2.2,6.5,6,13,80,0.0,4500,9,8
246945,2018-03-04 09:00:00,0.0,2.2,6.8,6,14,80,0.0,4000,9,8
246946,2018-03-04 10:00:00,0.2,2.5,6.9,6,13,80,0.0,4000,9,8
246947,2018-03-04 11:00:00,0.6,2.7,7.0,7,11,80,0.0,3500,6,8
246948,2018-03-04 12:00:00,1.0,3.1,7.5,7,11,80,0.0,3500,5,8
246949,2018-03-04 13:00:00,0.2,3.5,7.7,7,11,70,0.0,3500,5,8
246950,2018-03-04 14:00:00,0.4,3.8,7.7,7,10,80,0.0,4000,4,8
246951,2018-03-04 15:00:00,0.4,3.9,8.1,8,10,80,0.0,3000,4,8
246952,2018-03-04 16:00:00,0.4,4.0,8.0,8,10,80,0.0,1500,3,8
246953,2018-03-04 17:00:00,0.8,3.9,7.9,7,7,80,0.0,2500,5,8
246954,2018-03-04 18:00:00,0.4,3.8,8.0,8,4,100,0.0,800,19,8
246955,2018-03-04 19:00:00,0.4,4.3,8.2,8,5,80,0.0,7000,16,8
246956,2018-03-04 20:00:00,0.0,4.2,8.0,8,6,70,0.0,7000,30,7
246957,2018-03-04 21:00:00,0.2,4.0,8.0,8,6,50,0.0,9000,10,7
246958,2018-03-04 22:00:00,0.0,3.6,7.6,7,6,60,0.0,12000,30,7
246959,2018-03-04 23:00:00,0.8,3.7,7.8,7,5,100,0.0,12000,9,7
246960,2018-03-05 00:00:00,0.0,3.4,7.7,7,4,110,0.0,16000,12,7
246961,2018-03-05 01:00:00,0.2,3.5,7.7,7,5,100,0.0,16000,10,7
246962,2018-03-05 02:00:00,0.0,3.4,7.8,7,5,100,0.0,16000,10,7
246963,2018-03-05 03:00:00,0.2,3.4,7.8,7,6,100,0.0,12000,10,7
246964,2018-03-05 04:00:00,0.0,3.2,7.5,7,4,60,0.0,8000,10,7
246965,2018-03-05 05:00:00,0.2,3.6,7.9,7,5,70,0.0,2500,4,8
246966,2018-03-05 06:00:00,0.2,3.0,7.4,7,6,80,0.0,16000,12,7
246967,2018-03-05 07:00:00,0.0,3.1,7.5,7,6,20,0.0,7000,6,8
246968,2018-03-05 08:00:00,0.4,3.4,7.8,7,5,10,0.0,2400,2,8
246969,2018-03-05 09:00:00,0.6,4.1,8.0,8,3,100,0.0,4500,8,8
246970,2018-03-05 10:00:00,0.0,3.5,7.6,7,2,230,0.0,2000,8,8
246971,2018-03-05 11:00:00,0.0,2.9,7.4,7,9,230,0.0,4000,4,7
246972,2018-03-05 12:00:00,0.0,3.3,7.6,7,9,240,0.1,2500,3,7
246973,2018-03-05 13:00:00,0.0,4.2,7.7,7,9,260,0.0,6000,6,7
246974,2018-03-05 14:00:00,0.0,4.4,7.8,7,7,230,0.0,8000,9,7
246975,2018-03-05 15:00:00,0.0,4.2,7.6,7,5,260,0.0,9000,19,8
246976,2018-03-05 16:00:00,0.0,3.8,7.5,7,4,240,0.0,7000,15,8
246977,2018-03-05 17:00:00,0.2,3.5,7.6,7,5,280,0.0,6000,16,8
246978,2018-03-05 18:00:00,0.2,3.3,7.5,7,4,280,0.0,3200,19,8
246979,2018-03-05 19:00:00,0.0,3.2,7.5,7,5,270,0.0,5000,30,8
246980,2018-03-05 20:00:00,0.0,2.9,7.4,7,4,280,0.0,5000,30,8
246981,2018-03-05 21:00:00,0.0,2.5,7.2,7,3,310,0.0,900,11,8
246982,2018-03-05 22:00:00,0.0,2.9,7.3,7,3,290,0.0,4000,12,7
246983,2018-03-05 23:00:00,0.0,2.8,7.2,7,2,300,0.0,8000,10,7
246984,2018-03-06 00:00:00,0.0,3.1,7.5,7,4,250,0.0,6000,6,7
246985,2018-03-06 01:00:00,0.0,3.1,7.4,7,6,260,0.0,4000,6,7
246986,2018-03-06 02:00:00,0.0,2.7,7.4,7,7,270,0.0,3000,3,8
246987,2018-03-06 03:00:00,0.0,3.0,7.3,7,7,250,0.0,3000,5,8
246988,2018-03-06 04:00:00,0.0,2.8,7.3,7,6,250,0.0,5000,6,8
246989,2018-03-06 05:00:00,0.0,2.9,7.3,7,7,250,0.0,4500,6,8
246990,2018-03-06 06:00:00,0.0,2.7,7.2,7,7,260,0.0,4500,7,8
246991,2018-03-06 07:00:00,0.0,2.8,7.1,7,8,250,0.0,5000,9,8
246992,2018-03-06 08:00:00,0.0,3.0,7.0,7,8,250,0.0,5000,10,7
246993,2018-03-06 09:00:00,0.0,3.5,7.0,7,7,250,0.0,8000,40,7
246994,2018-03-06 10:00:00,0.0,5.0,6.9,6,8,240,0.3,16000,40,7
246995,2018-03-06 11:00:00,0.0,5.8,6.6,6,9,240,1.0,20000,40,7
246996,2018-03-06 12:00:00,0.0,6.9,5.9,5,9,250,0.7,20000,40,5
246997,2018-03-06 13:00:00,0.0,7.1,5.7,5,7,240,0.6,20000,40,5
246998,2018-03-06 14:00:00,0.0,6.4,5.9,5,7,240,0.2,25000,40,5
246999,2018-03-06 15:00:00,0.0,6.6,5.9,5,8,260,0.1,30000,36,6
247000,2018-03-06 16:00:00,0.0,6.2,5.8,5,9,230,0.3,30000,32,6
247001,2018-03-06 17:00:00,0.0,6.5,6.1,6,7,220,0.9,30000,200,4
247002,2018-03-06 18:00:00,0.0,4.9,6.1,6,7,200,0.0,35000,999,3
247003,2018-03-06 19:00:00,0.0,4.8,6.0,6,5,200,0.0,30000,40,6
247004,2018-03-06 20:00:00,0.0,3.9,6.1,6,5,190,0.0,30000,40,6
247005,2018-03-06 21:00:00,0.0,4.1,6.0,6,6,190,0.0,30000,34,6
247006,2018-03-06 22:00:00,0.0,4.0,6.6,6,6,210,0.0,30000,30,6
247007,2018-03-06 23:00:00,0.0,3.9,7.0,7,6,210,0.0,30000,18,6
247008,2018-03-07 00:00:00,0.0,4.1,7.1,7,8,220,0.0,30000,16,6
247009,2018-03-07 01:00:00,0.0,4.0,7.0,7,11,230,0.0,20000,12,7
247010,2018-03-07 02:00:00,0.0,3.6,7.2,7,10,230,0.0,20000,10,7
247011,2018-03-07 03:00:00,0.2,3.6,7.4,7,9,230,0.0,10000,10,7
247012,2018-03-07 04:00:00,0.0,3.6,7.0,7,9,230,0.0,10000,10,7
247013,2018-03-07 05:00:00,0.0,3.4,6.3,6,11,230,0.0,20000,40,7
247014,2018-03-07 06:00:00,0.0,2.9,5.9,5,12,230,0.0,30000,40,6
247015,2018-03-07 07:00:00,0.0,2.6,5.9,5,12,230,0.3,30000,40,4
247016,2018-03-07 08:00:00,0.0,3.0,6.1,6,11,230,1.0,30000,40,5
247017,2018-03-07 09:00:00,0.0,4.1,6.4,6,15,230,1.0,30000,999,3
247018,2018-03-07 10:00:00,0.0,4.5,6.5,6,17,230,1.0,30000,999,3
247019,2018-03-07 11:00:00,0.0,5.6,6.7,6,18,240,1.0,30000,999,3
247020,2018-03-07 12:00:00,0.0,6.6,6.9,6,18,240,0.8,35000,999,3
247021,2018-03-07 13:00:00,0.0,7.4,6.0,6,16,250,0.5,35000,999,3
247022,2018-03-07 14:00:00,0.0,7.8,5.2,5,17,240,0.9,50000,999,4
247023,2018-03-07 15:00:00,0.0,8.2,5.5,5,16,240,0.9,60000,50,5
247024,2018-03-07 16:00:00,0.0,5.7,6.0,6,15,250,0.4,60000,36,7
247025,2018-03-07 17:00:00,0.0,5.7,6.0,6,12,230,0.9,60000,999,4
247026,2018-03-07 18:00:00,0.0,5.2,6.1,6,9,220,0.2,60000,48,6
247027,2018-03-07 19:00:00,0.0,3.7,6.1,6,8,210,0.0,40000,999,2
247028,2018-03-07 20:00:00,0.0,2.6,5.9,5,7,200,0.0,30000,999,1
247029,2018-03-07 21:00:00,0.0,1.6,5.8,5,6,200,0.0,30000,999,1
247030,2018-03-07 22:00:00,0.0,1.7,5.9,5,6,210,0.0,30000,200,4
247031,2018-03-07 23:00:00,0.0,-0.7,5.1,5,3,180,0.0,30000,140,5
247032,2018-03-08 00:00:00,0.0,-1.5,5.1,5,3,250,0.0,30000,140,6
247033,2018-03-08 01:00:00,0.0,-1.6,5.0,5,2,340,0.0,30000,120,6
247034,2018-03-08 02:00:00,0.0,-2.1,5.0,5,3,320,0.0,30000,60,6
247035,2018-03-08 03:00:00,0.0,-1.3,5.3,5,5,280,0.0,30000,60,6
247036,2018-03-08 04:00:00,0.0,-0.2,5.8,5,8,260,0.0,30000,999,3
247037,2018-03-08 05:00:00,0.0,-0.3,5.7,5,8,270,0.0,30000,999,3
247038,2018-03-08 06:00:00,0.0,-0.1,5.8,5,9,250,0.0,30000,999,3
247039,2018-03-08 07:00:00,0.0,0.3,5.9,5,10,250,0.3,30000,999,3
247040,2018-03-08 08:00:00,0.0,1.5,6.0,6,11,240,0.8,30000,999,3
247041,2018-03-08 09:00:00,0.0,3.0,6.3,6,11,240,0.5,30000,28,5
247042,2018-03-08 10:00:00,0.0,3.7,6.6,6,13,230,0.1,30000,23,7
247043,2018-03-08 11:00:00,0.0,3.8,6.9,6,13,240,0.1,14000,12,7
247044,2018-03-08 12:00:00,0.0,4.6,7.1,7,13,250,0.1,30000,12,7
247045,2018-03-08 13:00:00,0.0,5.8,7.2,7,12,240,0.0,30000,30,7
247046,2018-03-08 14:00:00,0.0,7.1,7.3,7,11,270,0.1,50000,20,7
247047,2018-03-08 15:00:00,0.0,8.2,7.6,7,13,270,0.9,60000,999,4
247048,2018-03-08 16:00:00,0.0,7.6,7.2,7,12,280,0.7,40000,35,6
247049,2018-03-08 17:00:00,0.0,7.3,7.6,7,11,270,0.9,60000,999,2
247050,2018-03-08 18:00:00,0.0,5.6,7.0,7,10,270,0.1,60000,999,3
247051,2018-03-08 19:00:00,0.0,4.5,6.6,6,7,280,0.0,40000,60,6
247052,2018-03-08 20:00:00,0.0,3.7,6.4,6,6,270,0.0,30000,60,6
247053,2018-03-08 21:00:00,0.0,3.8,6.5,6,7,260,0.0,30000,999,1
247054,2018-03-08 22:00:00,0.0,3.2,6.4,6,7,260,0.0,30000,999,3
247055,2018-03-08 23:00:00,0.0,2.0,6.3,6,5,250,0.0,30000,999,1
247056,2018-03-09 00:00:00,0.0,1.2,6.0,6,5,250,0.0,30000,999,1
247057,2018-03-09 01:00:00,0.0,0.7,5.9,5,5,240,0.0,30000,999,1
247058,2018-03-09 02:00:00,0.0,-1.8,5.0,5,4,230,0.0,30000,30,7
247059,2018-03-09 03:00:00,0.0,-1.0,5.6,5,5,270,0.0,30000,30,7
247060,2018-03-09 04:00:00,0.0,-1.3,5.6,5,5,280,0.0,30000,999,2
247061,2018-03-09 05:00:00,0.0,-3.9,4.4,4,5,270,0.0,30000,999,1
247062,2018-03-09 06:00:00,0.0,-3.1,4.4,4,3,280,0.0,30000,999,1
247063,2018-03-09 07:00:00,0.0,-3.8,4.4,4,2,290,0.2,60000,999,2
247064,2018-03-09 08:00:00,0.0,-1.0,5.7,5,2,290,0.5,60000,200,6
247065,2018-03-09 09:00:00,0.0,1.5,6.8,6,3,120,0.7,60000,200,5
247066,2018-03-09 10:00:00,0.0,4.3,6.8,6,5,110,0.6,60000,200,6
247067,2018-03-09 11:00:00,0.0,5.6,7.1,7,7,90,0.1,40000,230,7
247068,2018-03-09 12:00:00,0.0,6.5,7.7,7,9,80,0.0,40000,15,7
247069,2018-03-09 13:00:00,0.0,5.6,7.8,7,10,80,0.0,25000,17,8
247070,2018-03-09 14:00:00,0.0,5.9,8.1,8,11,90,0.0,20000,9,8
247071,2018-03-09 15:00:00,0.0,5.3,8.1,8,10,90,0.0,20000,9,8
247072,2018-03-09 16:00:00,0.0,5.5,8.0,8,11,80,0.0,20000,10,8
247073,2018-03-09 17:00:00,0.0,5.3,7.9,7,11,70,0.0,16000,10,8
247074,2018-03-09 18:00:00,0.2,5.0,8.0,8,13,80,0.0,8000,10,8
247075,2018-03-09 19:00:00,0.5,4.7,8.3,8,13,70,0.0,9000,10,8
247076,2018-03-09 20:00:00,0.2,4.5,7.6,7,14,70,0.0,15000,35,8
247077,2018-03-09 21:00:00,0.2,4.6,7.6,7,15,70,0.0,15000,30,8
247078,2018-03-09 22:00:00,0.1,4.7,8.0,8,15,60,0.0,12000,10,8
247079,2018-03-09 23:00:00,0.6,5.0,8.6,8,15,70,0.0,5000,4,8
247080,2018-03-10 00:00:00,0.8,5.2,8.7,8,15,80,0.0,5000,2,8
247081,2018-03-10 01:00:00,1.9,5.3,8.8,8,14,80,0.0,6000,2,8
247082,2018-03-10 02:00:00,0.6,5.3,8.9,8,14,90,0.0,6000,2,8
247083,2018-03-10 03:00:00,1.2,5.4,9.0,9,13,90,0.0,6000,2,8
247084,2018-03-10 04:00:00,1.4,5.6,9.1,9,11,80,0.0,6000,2,8
247085,2018-03-10 05:00:00,0.6,5.7,9.2,9,9,80,0.0,600,2,8
247086,2018-03-10 06:00:00,0.2,6.0,9.3,9,7,80,0.0,300,2,8
247087,2018-03-10 07:00:00,0.0,6.1,9.4,9,5,70,0.0,300,2,8
247088,2018-03-10 08:00:00,0.0,7.1,10.1,10,5,80,0.0,200,2,8
247089,2018-03-10 09:00:00,0.1,7.0,10.0,10,6,100,0.0,600,2,8
247090,2018-03-10 10:00:00,0.2,7.6,10.4,10,10,130,0.0,7000,25,8
247091,2018-03-10 11:00:00,0.0,8.4,10.9,10,15,140,0.0,12000,25,7
247092,2018-03-10 12:00:00,0.0,8.7,11.1,11,13,130,0.0,8000,30,8
247093,2018-03-10 13:00:00,0.0,9.8,11.6,11,11,120,0.0,20000,3,8
247094,2018-03-10 14:00:00,0.0,9.7,11.5,11,11,140,0.0,20000,28,7
247095,2018-03-10 15:00:00,0.0,10.9,11.4,11,9,200,0.3,20000,40,7
247096,2018-03-10 16:00:00,0.0,11.7,10.4,10,15,200,0.9,30000,200,6
247097,2018-03-10 17:00:00,0.0,10.6,9.6,9,15,200,0.1,30000,200,4
247098,2018-03-10 18:00:00,0.0,9.8,9.1,9,14,190,0.1,30000,200,4
247099,2018-03-10 19:00:00,0.0,9.1,9.1,9,13,200,0.0,30000,200,4
247100,2018-03-10 20:00:00,0.0,8.5,9.0,9,13,200,0.0,30000,999,3
247101,2018-03-10 21:00:00,0.0,7.8,8.5,8,10,210,0.0,30000,999,3
247102,2018-03-10 22:00:00,0.0,7.3,8.6,8,12,200,0.0,30000,999,1
247103,2018-03-10 23:00:00,0.0,7.1,8.5,8,9,200,0.0,30000,999,1
247104,2018-03-11 00:00:00,0.0,5.6,8.2,8,5,120,0.0,30000,999,1
247105,2018-03-11 01:00:00,0.0,5.1,7.5,7,6,190,0.0,25000,999,1
247106,2018-03-11 02:00:00,0.0,3.6,7.6,7,5,130,0.0,20000,999,1
247107,2018-03-11 03:00:00,0.0,3.1,7.4,7,7,140,0.0,20000,999,1
247108,2018-03-11 04:00:00,0.0,4.6,8.3,8,6,140,0.0,20000,999,1
247109,2018-03-11 05:00:00,0.0,3.7,7.6,7,8,140,0.0,8000,2,7
247110,2018-03-11 06:00:00,0.0,3.9,8.1,8,6,110,0.0,700,2,7
247111,2018-03-11 07:00:00,0.0,5.3,8.9,8,7,80,0.0,400,2,8
247112,2018-03-11 08:00:00,0.0,5.4,9.0,9,7,80,0.0,400,2,8
