stopid,displaystopid,shortname,shortnamelocalized,fullname,fullnamelocalized,latitude,longitude,lastupdated,operator,op_type,routes
2109,2109,Naas Road,Bóthar an Náis,Naas Road,,53.3150038889,-6.3816338889,08/06/2020 10:29:55,bac,1,['69X']
2114,2114,Ninth Lock Road,Bóthar an Naoíú Loc,Ninth Lock Road,,53.3242144444,-6.3956016667,08/06/2020 10:29:55,bac,1,['68']
2115,2115,Ninth Lock Road,Bóthar an Naoíú Loc,Ninth Lock Road,,53.32563,-6.3952483333,08/06/2020 10:29:55,bac,1,['68']
2118,2118,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3356238889,-6.4005641667,08/06/2020 10:29:55,bac,1,['40']
2119,2119,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3370480556,-6.4001805556,08/06/2020 10:29:55,bac,1,['40']
2120,2120,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3411633333,-6.3994255556,08/06/2020 10:29:55,bac,1,['40']
2121,2121,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3438755556,-6.3986030556,08/06/2020 10:29:55,bac,1,['40']
2123,2123,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3471761111,-6.3980738889,08/06/2020 10:29:55,bac,1,['40']
2124,2124,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3469583333,-6.3979319444,08/06/2020 10:29:55,bac,1,['40']
2125,2125,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3455866667,-6.3981936111,08/06/2020 10:29:55,bac,1,['40']
2126,2126,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3439355556,-6.3983755556,08/06/2020 10:29:55,bac,1,['40']
2127,2127,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3415713889,-6.399035,08/06/2020 10:29:55,bac,1,['40']
2128,2128,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3396666667,-6.3997519444,08/06/2020 10:29:55,bac,1,['40']
2129,2129,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,,53.3357283333,-6.400305,08/06/2020 10:29:55,bac,1,['40']
2133,2133,New Nangor Road,Bóthar Nangair Nua,New Nangor Road,,53.3248,-6.4033738889,08/06/2020 10:29:55,bac,1,"['68', '151']"
2134,2134,New Nangor Road,Bóthar Nangair Nua,New Nangor Road,,53.3216138889,-6.4124588889,08/06/2020 10:29:55,bac,1,"['151', '68']"
2135,2135,Nangor Road,Bóthar Nangair,Nangor Road,,53.3212988889,-6.4147361111,08/06/2020 10:29:55,bac,1,['151']
2136,2136,Bawnogue Road,Bóthar Bhánóige,Bawnogue Road,,53.3248530556,-6.4124461111,08/06/2020 10:29:55,bac,1,"['13', '51X', '51D']"
2137,2137,Bawnogue Road,Bóthar Bhánóige,Bawnogue Road,,53.326395,-6.4123338889,08/06/2020 10:29:55,bac,1,"['51D', '51X', '13']"
2138,2138,Lockview Rd,Br Radharc an Loic,Lockview Rd,,53.3285530556,-6.4139319444,08/06/2020 10:29:55,bac,1,"['13', '51X', '51D']"
2139,2139,Lockview Rd,Br Radharc an Loic,Lockview Rd,,53.3287330556,-6.4170988889,08/06/2020 10:29:55,bac,1,"['51D', '51X', '13']"
2140,2140,Lockview Rd,Br Radharc an Loic,Lockview Rd,,53.3295461111,-6.422275,08/06/2020 10:29:55,bac,1,"['13', '51X', '51D']"
2141,2141,Deansrath,Ráth an Deagánaigh,Deansrath,,53.3284038889,-6.4242630556,08/06/2020 10:29:55,bac,1,"['51D', '51X', '13']"
2142,2142,Deansrath,Ráth an Deagánaigh,Deansrath,,53.327195,-6.4248480556,08/06/2020 10:29:55,bac,1,"['13', '51X', '51D']"
2143,2143,Deansrath,Ráth an Deagánaigh,Deansrath,,53.325055,-6.4259388889,08/06/2020 10:29:55,bac,1,"['51D', '51X', '13']"
2145,2145,Deansrath,Ráth an Deagánaigh,Deansrath,,53.3231188889,-6.4245861111,08/06/2020 10:29:55,bac,1,"['13', '51X', '51D']"
2146,2146,Deansrath,Ráth an Deagánaigh,Deansrath,,53.3240788889,-6.4261438889,08/06/2020 10:29:55,bac,1,"['51D', '13']"
2147,2147,Deansrath,Ráth an Deagánaigh,Deansrath,,53.3268411111,-6.4251738889,08/06/2020 10:29:55,bac,1,"['13', '51D']"
2148,2148,Deansrath,Ráth an Deagánaigh,Deansrath,,53.3287838889,-6.4242019444,08/06/2020 10:29:55,bac,1,"['51D', '13']"
2149,2149,Lockview Rd,Br Radharc an Loic,Lockview Rd,,53.3295661111,-6.4216280556,08/06/2020 10:29:55,bac,1,"['13', '51D']"
2150,2150,Lockview Rd,Br Radharc an Loic,Lockview Rd,,53.3287238889,-6.4167119444,08/06/2020 10:29:55,bac,1,"['51D', '13']"
2151,2151,Lockview Rd,Br Radharc an Loic,Lockview Rd,,53.3286080556,-6.41411,08/06/2020 10:29:55,bac,1,"['13', '51D']"
2152,2152,Bawnogue Road,Bóthar Bhánóige,Bawnogue Road,,53.3275019444,-6.4115530556,08/06/2020 10:29:55,bac,1,"['51D', '13']"
2153,2153,Bawnogue Road,Bóthar Bhánóige,Bawnogue Road,,53.3249780556,-6.4123788889,08/06/2020 10:29:55,bac,1,"['13', '51D']"
2154,2154,Bawnogue Road,Bóthar Bhánóige,Bawnogue Road,,53.32342,-6.4103438889,08/06/2020 10:29:55,bac,1,"['51D', '13']"
2156,2156,New Nangor Road,Bóthar Nangair Nua,New Nangor Road,,53.3253919444,-6.4023780556,08/06/2020 10:29:55,bac,1,"['151', '68']"
2158,2158,Ninth Lock Road,Bóthar an Naoíú Loc,Ninth Lock Road,,53.325485,-6.3951636111,08/06/2020 10:29:55,bac,1,['68']
2159,2159,Orchard Road,Bóthar an íšlloird,Orchard Road,,53.3232208333,-6.3938825,08/06/2020 10:29:55,bac,1,"['68', '69', '13']"
2160,2160,Convent Road,Bóthar an Chlochair,Convent Road,,53.3195719444,-6.3946388889,08/06/2020 10:29:55,bac,1,"['13', '69', '51D']"
2161,2161,Convent Road,Bóthar an Chlochair,Convent Road,,53.3183661111,-6.3949261111,08/06/2020 10:29:55,bac,1,"['69', '13']"
2162,2162,St. John's Road,Bóthar Eoin,St. John's Road,,53.317285,-6.4037411111,08/06/2020 10:29:55,bac,1,['69']
2163,2163,St. John's Close,Clós Eoin,St. John's Close,,53.31702,-6.4062011111,08/06/2020 10:29:55,bac,1,['69']
2164,2164,Nangor Road,Bóthar Nangair,Nangor Road,,53.3207161111,-6.4199611111,08/06/2020 10:29:55,bac,1,['151']
2165,2165,Nangor Road,Bóthar Nangair,Nangor Road,,53.3202269444,-6.42425,08/06/2020 10:29:55,bac,1,"['151', '13', '68']"
2166,2166,Nangor Road,Bóthar Nangair,Nangor Road,,53.3199511111,-6.4267030556,08/06/2020 10:29:55,bac,1,"['68', '13', '151']"
2167,2167,Nangor Road,Bóthar Nangair,Nangor Road,,53.3182138889,-6.4356519444,08/06/2020 10:29:55,bac,1,"['13', '68']"
2168,2168,St. John's Lawn,Plásóg Eoin,St. John's Lawn,,53.3138019444,-6.4086311111,08/06/2020 10:29:55,bac,1,['69']
2169,2169,St. John's Road,Bóthar Eoin,St. John's Road,,53.3173561111,-6.4056,08/06/2020 10:29:55,bac,1,['69']
2170,2170,St. John's Road,Bóthar Eoin,St. John's Road,,53.3173588889,-6.4033611111,08/06/2020 10:29:55,bac,1,['69']
2171,2171,Ongar,Ongar,Ongar,,53.3979238889,-6.44212,08/06/2020 10:29:55,bac,1,"['39A', '39']"
2172,2172,Convent Road,Bóthar an Chlochair,Convent Road,,53.3197219444,-6.3947088889,08/06/2020 10:29:55,bac,1,"['13', '69', '51D']"
2173,2173,New Road,An Bóthar Nua,New Road,,53.3185519444,-6.3922416667,08/06/2020 10:29:55,bac,1,['68']
2174,2174,New Road,An Bóthar Nua,New Road,,53.3163988889,-6.3912269444,08/06/2020 10:29:55,bac,1,['68']
2176,2176,Naas Road,Bóthar an Náis,Naas Road,,53.3138588889,-6.3876461111,08/06/2020 10:29:55,bac,1,"['68', '69X']"
2177,2177,Naas Road,Bóthar an Náis,Naas Road,,53.3150569444,-6.3828230556,08/06/2020 10:29:55,bac,1,['68']
2178,2178,Naas Road,Bóthar an Náis,Naas Road,,53.3159538889,-6.3792088889,08/06/2020 10:29:55,bac,1,['68']
2181,2181,Long Mile Rd,Br an Mhí­le Fhada,Long Mile Rd,,53.3238377778,-6.3391711111,08/06/2020 10:29:55,bac,1,"['56A', '151']"
2182,2182,Long Mile Rd,Br an Mhí­le Fhada,Long Mile Rd,,53.3239619444,-6.3351883333,08/06/2020 10:29:55,bac,1,"['151', '56A']"
2183,2183,Walkinstown Rd,Br Bhaile Bhailcí­n,Walkinstown Rd,,53.3217011111,-6.3305319444,08/06/2020 10:29:55,bac,1,"['77A', '123', '27']"
2184,2184,Walkinstown Rd,Br Bhaile Bhailcí­n,Walkinstown Rd,,53.3229888889,-6.3291180556,08/06/2020 10:29:55,bac,1,"['27', '123', '77A']"
2185,2185,Drimnagh Rd,Br Dhroimeanaigh,Drimnagh Rd,,53.3242586111,-6.3274905556,08/06/2020 10:29:55,bac,1,"['77A', '56A', '123', '151', '27']"
2186,2186,Crumlin Road,Bóthar Chromghlinne,Crumlin Road,,53.3269269444,-6.3125219444,08/06/2020 10:29:55,bac,1,"['27', '151', '56A', '77A']"
2187,2187,Crumlin Road,Bóthar Chromghlinne,Crumlin Road,,53.3280380556,-6.3072611111,08/06/2020 10:29:55,bac,1,"['77A', '56A', '151', '27']"
2188,2188,Crumlin Road,Bóthar Chromghlinne,Crumlin Road,,53.3290138889,-6.3029061111,08/06/2020 10:29:55,bac,1,"['27', '151', '56A', '77A']"
2189,2189,Crumlin Road,Bóthar Chromghlinne,Crumlin Road,,53.3296888889,-6.3000519444,08/06/2020 10:29:55,bac,1,"['77A', '56A', '151', '27']"
2190,2190,Dolphin's Barn,An Carnán,Dolphin's Barn,,53.3327705556,-6.2926077778,08/06/2020 10:29:55,bac,1,"['27', '151', '56A', '77A', '77X']"
2191,2191,Chapelizod Rd,Br Shéipéal Iosóid,Chapelizod Rd,,53.3480261111,-6.3104288889,08/06/2020 10:29:55,bac,1,"['66B', '66E', '67', '66A', '66', '25', '26']"
2192,2192,Chapelizod Rd,Br Shéipéal Iosóid,Chapelizod Rd,,53.3472430556,-6.3156461111,08/06/2020 10:29:55,bac,1,"['26', '25', '66', '66A', '67', '66E', '66B']"
2193,2193,Chapelizod Rd,Br Shéipéal Iosóid,Chapelizod Rd,,53.3463788889,-6.3234288889,08/06/2020 10:29:55,bac,1,"['66B', '66E', '67', '66A', '66', '25', '26']"
2194,2194,Chapelizod Rd,Br Shéipéal Iosóid,Chapelizod Rd,,53.3461880556,-6.3283869444,08/06/2020 10:29:55,bac,1,"['26', '25', '66', '66A', '67', '66E', '66B']"
2195,2195,Chapelizod Rd,Br Shéipéal Iosóid,Chapelizod Rd,,53.3467430556,-6.3375838889,08/06/2020 10:29:55,bac,1,"['66B', '66E', '67', '66A', '66', '25', '26']"
2196,2196,Chapelizod Main St,An tSráid Mhór Séip,Chapelizod Main St,,53.3479,-6.3416,08/06/2020 10:29:55,bac,1,"['26', '25', '66', '66A', '67', '66E', '66B']"
2197,2197,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.348165,-6.3467288889,08/06/2020 10:29:55,bac,1,"['66B', '66E', '67', '66A', '66', '25', '26']"
2198,2198,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3506238889,-6.3510561111,08/06/2020 10:29:55,bac,1,"['26', '25', '66', '66A', '67', '66E', '66B']"
2200,2200,Kylemore Rd,Br na Coille Móire,Kylemore Rd,,53.3502827778,-6.3529541667,08/06/2020 10:29:55,bac,1,"['66B', '66E', '67', '66A', '66', '25', '26']"
2201,2201,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3532738889,-6.3645711111,08/06/2020 10:29:55,bac,1,"['26', '25D', '25X', '25', '25B', '25A', '66', '66A', '51D', '67', '66X', '66E', '66B', '67X']"
2202,2202,Kennelsfort Rd,Br Kennelsfort,Kennelsfort Rd,,53.3543816667,-6.3733019444,08/06/2020 10:29:55,bac,1,['26']
2203,2203,Kennelsfort Rd,Br Kennelsfort,Kennelsfort Rd,,53.3532072222,-6.3761558333,08/06/2020 10:29:55,bac,1,['26']
2204,2204,Kennelsfort Rd,Br Kennelsfort,Kennelsfort Rd,,53.3500188889,-6.3776588889,08/06/2020 10:29:55,bac,1,['26']
2205,2205,Ballyfermot Rd,Br Bhaile Formaid,Ballyfermot Rd,,53.3445905556,-6.3770238889,08/06/2020 10:29:55,bac,1,['40']
2206,2206,Ballyfermot Rd,Br Bhaile Formaid,Ballyfermot Rd,,53.3441866667,-6.3757477778,08/06/2020 10:29:55,bac,1,['40']
2207,2207,Kennelsfort Road,Bóthar Kennelsfort,Kennelsfort Road,,53.3467566667,-6.3796602778,08/06/2020 10:29:55,bac,1,['26']
2208,2208,Kennelsfort Road,Bóthar Kennelsfort,Kennelsfort Road,,53.3499127778,-6.3777830556,08/06/2020 10:29:55,bac,1,['26']
2210,2210,Kennelsfort Rd,Br Kennelsfort,Kennelsfort Rd,,53.3523919444,-6.37832,08/06/2020 10:29:55,bac,1,['26']
2211,2211,Kennelsfort Rd,Br Kennelsfort,Kennelsfort Rd,,53.3539588889,-6.37458,08/06/2020 10:29:55,bac,1,['26']
2213,2213,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3557111111,-6.39203,08/06/2020 10:29:55,bac,1,"['25D', '25X', '25A', '25B', '25', '51D', '66A', '66', '67X', '66B', '66E', '66X', '67']"
2214,2214,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3560888889,-6.3999180556,08/06/2020 10:29:55,bac,1,"['67', '66X', '66E', '66B', '67X', '66', '66A', '25', '25B', '25A', '25X', '25D']"
2215,2215,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3583030556,-6.4092769444,08/06/2020 10:29:55,bac,1,"['25D', '25X', '25A', '25B', '25', '66A', '66', '67X', '66B', '66E', '66X', '67']"
2216,2216,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3588569444,-6.4159330556,08/06/2020 10:29:55,bac,1,"['67', '66E', '66B', '66', '66A', '25', '25B', '25A', '25X', '25D']"
2217,2217,Lucan Road,Snbr Leamhcáin,Lucan Road,,53.359595,-6.4270330556,08/06/2020 10:29:55,bac,1,"['25X', '25', '66A', '66', '66B', '66E', '67']"
2218,2218,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.359675,-6.4324430556,08/06/2020 10:29:55,bac,1,"['67', '66E', '66B', '66', '66A', '25', '25X']"
2219,2219,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.360055,-6.4366830556,08/06/2020 10:29:55,bac,1,"['25X', '25', '66A', '66', '66B', '66E', '67']"
2220,2220,Lucan Hill,Cnoc Leamhcáin,Lucan Hill,,53.3596430556,-6.4405811111,08/06/2020 10:29:55,bac,1,['25']
2221,2221,The Old Hill,An Seanchnoc,The Old Hill,,53.3589761111,-6.4447919444,08/06/2020 10:29:55,bac,1,['25']
2223,2223,Main St Lucan,An tSr Mh Leamhcán,Main St Lucan,,53.3585272222,-6.44906,08/06/2020 10:29:55,bac,1,['25']
2224,2224,Main St Lucan,An tSr Mh Leamhcán,Main St Lucan,,53.3572780556,-6.4497513889,08/06/2020 10:29:55,bac,1,['25']
2225,2225,Adamstown Road,Bóthar Bhaile Adaim,Adamstown Road,,53.3495522222,-6.4500466667,08/06/2020 10:29:55,bac,1,['25D']
2227,2227,Adamstown Road,Bóthar Bhaile Adaim,St Patricks Church,,53.3495638889,-6.4502566667,08/06/2020 10:29:55,bac,1,['25D']
2229,2229,Main St Lucan,An tSr Mh Leamhcán,Main St Lucan,,53.3586058333,-6.4488769444,08/06/2020 10:29:55,bac,1,['25']
2230,2230,Main St Lucan,An tSr Mh Leamhcán,Main St Lucan,,53.35905,-6.4451311111,08/06/2020 10:29:55,bac,1,['25']
2231,2231,Lucan Hill,Cnoc Leamhcáin,Lucan Hill,,53.36004,-6.439295,08/06/2020 10:29:55,bac,1,['25']
2232,2232,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3597330556,-6.4309488889,08/06/2020 10:29:55,bac,1,"['25', '25X', '67', '66E', '66B', '66', '66A']"
2233,2233,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3600880556,-6.4351569444,08/06/2020 10:29:55,bac,1,"['66A', '66', '66B', '66E', '67', '25X', '25']"
2234,2234,Lucan Road,Snbr Leamhcáin,Lucan Road,,53.359335,-6.4243819444,08/06/2020 10:29:55,bac,1,"['25', '25A', '25B', '25X', '67', '66E', '66B', '66', '66A']"
2235,2235,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3590161111,-6.4207230556,08/06/2020 10:29:55,bac,1,"['66A', '66', '66B', '66E', '67', '25X', '25B', '25A', '25']"
2236,2236,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3588469444,-6.4108630556,08/06/2020 10:29:55,bac,1,"['25', '25A', '25B', '25D', '67', '66X', '66E', '66B', '67X', '66', '66A']"
2238,2238,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3577538889,-6.4052,08/06/2020 10:29:55,bac,1,"['66A', '66', '66B', '66E', '67', '25D', '25B', '25A', '25']"
2239,2239,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.356,-6.3919,08/06/2020 10:29:55,bac,1,"['25', '25A', '25B', '25D', '25X', '67', '66X', '66E', '66B', '67X', '66', '66A', '51D']"
2241,2241,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3549291667,-6.3712680556,08/06/2020 10:29:55,bac,1,"['51D', '66A', '66', '67X', '66B', '66E', '66X', '67', '25X', '25D', '26', '25B', '25A', '25']"
2242,2242,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3539272222,-6.3670097222,08/06/2020 10:29:55,bac,1,"['25', '25A', '25B', '26', '25D', '25X', '67', '66X', '66E', '66B', '67X', '66', '66A', '51D']"
2243,2243,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3519744444,-6.3556980556,08/06/2020 10:29:55,bac,1,"['66A', '66', '66B', '66E', '67', '26', '25']"
2244,2244,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.35088,-6.3515919444,08/06/2020 10:29:55,bac,1,"['25', '26', '67', '66E', '66B', '66', '66A']"
2245,2245,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.3494638889,-6.3482719444,08/06/2020 10:29:55,bac,1,"['66A', '66', '66B', '66E', '67', '26', '25']"
2246,2246,Chapelizod,Shéipéal Iosóid,Chapelizod,,53.3483061111,-6.3436369444,08/06/2020 10:29:55,bac,1,"['25', '26', '67', '66E', '66B', '66', '66A']"
2247,2247,Chapelizod Rd,Br Shéipéal Iosóid,Chapelizod Rd,,53.3467511111,-6.3362811111,08/06/2020 10:29:55,bac,1,"['66A', '66', '66B', '66E', '67', '26', '25']"
2248,2248,Chapelizod Rd,Br Shéipéal Iosóid,Chapelizod Rd,,53.3463180556,-6.3278638889,08/06/2020 10:29:55,bac,1,"['25', '26', '67', '66E', '66B', '66', '66A']"
2249,2249,Chapelizod Rd,Br Shéipéal Iosóid,Chapelizod Rd,,53.3465280556,-6.3211238889,08/06/2020 10:29:55,bac,1,"['66A', '66', '66B', '66E', '67', '26', '25']"
2250,2250,Chapelizod Rd,Br Shéipéal Iosóid,Chapelizod Rd,,53.347435,-6.3153080556,08/06/2020 10:29:55,bac,1,"['25', '26', '67', '66E', '66B', '66', '66A']"
2251,2251,Chapelizod Rd,Br Shéipéal Iosóid,Chapelizod Rd,,53.3481261111,-6.3109680556,08/06/2020 10:29:55,bac,1,"['66A', '66', '66B', '66E', '67', '26', '25']"
2255,2255,East Wall Rd,Br an Phoirt Thoir,East Wall Rd,,53.3602288889,-6.2382511111,08/06/2020 10:29:55,bac,1,['53']
2256,2256,West Road,An Bóthar Thiar,West Road,,53.3583461111,-6.2356280556,08/06/2020 10:29:55,bac,1,['53']
2257,2257,West Road,An Bóthar Thiar,West Road,,53.3563819444,-6.2381869444,08/06/2020 10:29:55,bac,1,['53']
2258,2258,St. Mary's Road,Bóthar Mhuire,St. Mary's Road,,53.3546488889,-6.2379869444,08/06/2020 10:29:55,bac,1,['53']
2259,2259,Church Road,Bóthar an Teampaill,Church Road,,53.3535330556,-6.2367069444,08/06/2020 10:29:55,bac,1,['53']
2260,2260,Church Road,Bóthar an Teampaill,Church Road,,53.3517788889,-6.2350238889,08/06/2020 10:29:55,bac,1,['53']
2261,2261,Church Road,Bóthar an Teampaill,Church Road,,53.3526388889,-6.2323961111,08/06/2020 10:29:55,bac,1,['53']
2262,2262,East Wall Rd,Br an Phoirt Thoir,East Wall Rd,,53.3535230556,-6.2265819444,08/06/2020 10:29:55,bac,1,['53']
2264,2264,Alexandra Road,Bóthar Alexandra,Alexandra Road,,53.35111,-6.2219330556,08/06/2020 10:29:55,bac,1,['53']
2265,2265,Tolka Quay Road,Bóthar Ché na Tulch,Tolka Quay Road,,53.35218,-6.2178938889,08/06/2020 10:29:55,bac,1,['53']
2269,2269,Alexandra Road,Bóthar Alexandra,Alexandra Road,,53.3503069444,-6.2033280556,08/06/2020 10:29:55,bac,1,['53']
2270,2270,Alexandra Road,Bóthar Alexandra,Alexandra Road,,53.3456919444,-6.1955980556,08/06/2020 10:29:55,bac,1,['53']
2274,2274,Alexandra Road,Bóthar Alexandra,Alexandra Road,,53.3501838889,-6.2036161111,08/06/2020 10:29:55,bac,1,['53']
2278,2278,East Road,An Bóthar Thoir,East Road,,53.3544861111,-6.2297411111,08/06/2020 10:29:55,bac,1,"['53', '151']"
2279,2279,East Road,An Bóthar Thoir,East Road,,53.352955,-6.2316061111,08/06/2020 10:29:55,bac,1,"['151', '53']"
2280,2280,Church Road,Bóthar an Teampaill,Church Road,,53.3523119444,-6.2370380556,08/06/2020 10:29:55,bac,1,['53']
2281,2281,Church Road,Bóthar an Teampaill,Church Road,,53.3536588889,-6.2367130556,08/06/2020 10:29:55,bac,1,['53']
2282,2282,St. Mary's Road,Bóthar Mhuire,St. Mary's Road,,53.3548380556,-6.2385088889,08/06/2020 10:29:55,bac,1,['53']
2283,2283,West Road,An Bóthar Thiar,West Road,,53.358325,-6.2359238889,08/06/2020 10:29:55,bac,1,['53']
2289,2289,Blackcourt Rd,Br na Cíúirte Duibhe,Blackcourt Rd,,53.4011230556,-6.3749180556,08/06/2020 10:29:55,bac,1,"['38B', '38']"
2310,2310,Werburgh Street,Sráid San Werburgh,Werburgh Street,,53.3424480556,-6.269795,08/06/2020 10:29:55,bac,1,"['27', '151', '150', '56A', '77A']"
2311,2311,Kevin Street,Sráid Chaoimhí­n,Kevin Street,,53.3383,-6.2705,08/06/2020 10:29:55,bac,1,"['77A', '56A', '150', '151', '27']"
2312,2312,St. Luke's Avenue,Ascaill Líúcáis,St. Luke's Avenue,,53.338875,-6.2754761111,08/06/2020 10:29:55,bac,1,"['27', '151', '56A', '77A']"
2313,2313,St. Luke's Avenue,Ascaill Líúcáis,St. Luke's Avenue,,53.3387438889,-6.2784661111,08/06/2020 10:29:55,bac,1,"['77A', '56A', '151', '27']"
2314,2314,Cork Street,Sráid Chorcaí­,Cork Street,,53.3383538889,-6.2808161111,08/06/2020 10:29:55,bac,1,"['27', '151', '56A', '77A']"
2315,2315,Cork Street,Sráid Chorcaí­,Cork Street,,53.3375319444,-6.2852288889,08/06/2020 10:29:55,bac,1,"['77A', '56A', '151', '27']"
2317,2317,St. Mary's Road,Bóthar Mhuire,St. Mary's Road,,53.3234186111,-6.3188766667,08/06/2020 10:29:55,bac,1,['150']
2318,2318,St. Agnes Road,Bóthar San Aignéas,St. Agnes Road,,53.32198,-6.3188430556,08/06/2020 10:29:55,bac,1,['150']
2319,2319,St. Agnes Road,Bóthar San Aignéas,St. Agnes Road,,53.3195647222,-6.3152002778,08/06/2020 10:29:55,bac,1,['150']
2320,2320,Whitehall Rd West,Br an Halla Bháin T,Whitehall Rd West,,53.3158811111,-6.3169911111,08/06/2020 10:29:55,bac,1,['150']
2321,2321,Whitehall Rd West,Br an Halla Bháin T,Whitehall Rd West,,53.3133988889,-6.3200580556,08/06/2020 10:29:55,bac,1,['150']
2322,2322,Whitehall Rd West,Br an Halla Bháin T,Whitehall Rd West,,53.31023,-6.3210838889,08/06/2020 10:29:55,bac,1,['150']
2323,2323,Millgate Drive,Céide Gheata an Mhu,Millgate Drive,,53.3081030556,-6.3204680556,08/06/2020 10:29:55,bac,1,['150']
2324,2324,Whitehall Rd West,Br an Halla Bháin T,Whitehall Rd West,,53.3097861111,-6.3209919444,08/06/2020 10:29:55,bac,1,['150']
2325,2325,Whitehall Rd,Br an Halla Bháin,Whitehall Rd,,53.31211,-6.3211930556,08/06/2020 10:29:55,bac,1,['150']
2326,2326,Whitehall Rd,Br an Halla Bháin,Whitehall Rd,,53.3136961111,-6.3199619444,08/06/2020 10:29:55,bac,1,['150']
2327,2327,St. Agnes Road,Bóthar San Aignéas,St. Agnes Road,,53.3168544444,-6.3167630556,08/06/2020 10:29:55,bac,1,"['150', '27']"
2328,2328,St. Agnes Road,Bóthar San Aignéas,St. Agnes Road,,53.3197047222,-6.31557,08/06/2020 10:29:55,bac,1,"['27', '150']"
2329,2329,St. Agnes Road,Bóthar San Aignéas,St. Agnes Road,,53.3209013889,-6.3169338889,08/06/2020 10:29:55,bac,1,"['150', '27']"
2330,2330,St. Agnes Road,Bóthar San Aignéas,St. Agnes Road,,53.3221480556,-6.3192866667,08/06/2020 10:29:55,bac,1,"['27', '150']"
2331,2331,St. Mary's Road,Bóthar Mhuire,St. Mary's Road,,53.3245716667,-6.3177952778,08/06/2020 10:29:55,bac,1,"['150', '27']"
2332,2332,Walkinstown Rd,Br Bhaile Bhailcí­n,Walkinstown Rd,,53.320875,-6.3310188889,08/06/2020 10:29:55,bac,1,"['27', '77A']"
2333,2333,Walkinstown Rd,Br Bhaile Bhailcí­n,Walkinstown Rd,,53.3178338889,-6.3326469444,08/06/2020 10:29:55,bac,1,"['77A', '27']"
2334,2334,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.31553,-6.3347319444,08/06/2020 10:29:55,bac,1,"['27', '77A']"
2335,2335,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.311645,-6.3431088889,08/06/2020 10:29:55,bac,1,"['77A', '27']"
2336,2336,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.3088569444,-6.3457369444,08/06/2020 10:29:55,bac,1,"['27', '77A']"
2337,2337,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.3059869444,-6.3485061111,08/06/2020 10:29:55,bac,1,"['77A', '27']"
2338,2338,Snugborough Road,Bóthar Snugborough,Snugborough Road,,53.3930847222,-6.3779911111,08/06/2020 10:29:55,bac,1,"['38', '38B', '38A']"
2339,2339,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.3025688889,-6.3514938889,08/06/2020 10:29:55,bac,1,"['27', '77A']"
2340,2340,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.3006311111,-6.3530911111,08/06/2020 10:29:55,bac,1,['27']
2346,2346,Belgard Road,Bóthar Belgard,Belgard Road,,53.2900797222,-6.3679011111,08/06/2020 10:29:55,bac,1,"['27', '77A', '65']"
2349,2349,Old Blessington Rd,Snbr Bhaile Coimí­n,Old Blessington Rd,,53.2850288889,-6.3784725,08/06/2020 10:29:55,bac,1,"['65', '56A', '54A', '77A', '27']"
2351,2351,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.2832055556,-6.3845255556,08/06/2020 10:29:55,bac,1,"['27', '77A', '54A', '56A', '65']"
